PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,10/01/2024,9:39:41 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,,,,,,,,,,60.17169584438493,3.985343011636399,2.039567016944023,841.1242460363052,12.526527479091905,6:30,2.0043061697026023,0.7532699827457876,6.000000191999998,-35.972716707751886,-1.672517425661951,-0.765897809280022,1.493019524876597,1.9596019091532526,55.72816663823708,-6.011226415080702,1.826244584135641,0.42152160972754826,,,,,,,,,,,,1.5965927856200035,-3.326903865363549,-0.28572463638903284,50.00000000000005,0.7495523014809072,-3.319856925246241,-90.29920574143196,11.184637554055643,1.2877418186698912,15.98663639896754,-34.857384543234865,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,87127188-ea24-4906-bb81-ae893276c789,60.24291938294613,1.99928098279807,0.755902075468875,4.074689212454415,1.992028987997509,55.76977180122646,1.497150350466192,1.957678869091723,-5.922275734110124,1.7847715881562958,0.4214515441077342,-0.46501327999246533,-3.1276877714709483,-74.79181910285573,,220.6495607320982,-811.6672770408296,26.23269532080215,0.256082441802256,-0.9649790513895088,0.056896514655975866,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
2,10/01/2024,9:41:22 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Dropball,,,,,,,,,61.75324828087578,3.7730223499015993,-2.456070171133469,695.4687614440917,3.309784293812701,6:00,1.9392801244387048,1.130181160356339,6.000000191999998,-37.326593953740144,-4.735599401072207,-0.5385155734613251,1.1829814605789104,-0.4445236168922093,57.24334624416043,-6.594171866697214,-2.6059961301017176,0.41088504004099147,,,,,,,,,,,,-0.23170818292489534,-6.827445508292586,-1.6789288321546205,50.00000000000002,0.7194065493456018,3.9006509663357836,-92.68942829510723,11.320696097083596,-0.1966975380560861,16.980098492784947,-37.96988167850978,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,63cd2752-005b-4317-a138-753145bbb561,61.809576602467,1.9333672546080867,1.1321759388744552,3.876638909460894,-2.491528270074198,57.269439633868025,1.1875120924836873,-0.4459476862007735,-6.496890445173273,-2.6366820373041215,0.4108378887932721,-0.31417751759110446,-6.239959650629997,-47.114837859033415,,473.2881452176385,-509.58329028827706,68.05311344752411,0.6793959894577428,-0.7327191651716511,0.03929013233489002,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
3,10/01/2024,9:41:44 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Dropball,,,,,,,,,62.491232640242714,5.184009223655529,-2.132222813601404,578.8382143766985,12.311774241852675,6:30,2.046652337762831,1.1271150242348664,6.000000191999998,-36.5541510927108,-4.640159578312019,-1.3222487859973,2.2385692369201817,-0.31098341952894865,57.6970330536434,-4.9741772621369575,-2.5003334841225744,0.4065950480684871,51.12783223143567,-30.36110539455022,-41.891577158178386,,74.94878214895564,-80.51509208280689,27.61206448808005,6.222095942279547,,-22.841940624466936,0.0651817647682005,0.7991310688383405,-7.197521568893493,-1.5950138973622714,50.0,0.5139832877540349,3.2992753317272014,-93.61936391673878,13.65029682462522,0.6927403636361211,17.197348942664327,-38.41334361840702,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,f5f17ad8-668e-4748-983b-97101288cd23,62.55281098611958,2.040950008852064,1.1283796412608058,5.285249360210376,-2.1550587899814726,57.72820311845404,2.2430695710205093,-0.31190204325580173,-4.877274835271516,-2.5200867965046307,0.40654584687909023,-1.1776253137876826,-6.095962046408576,-41.14200042937539,,435.9122346822045,-380.8335621727311,75.30812994985156,0.7357617672426424,-0.6579274704293985,0.1605804020369757,-29.457278408465594,32.84038430328208,-25.84246768914924,0.3066654611032597,2.6116944745093944,2.417218623953899,-2.415357217229316,5.734154464967774,,,,,,,,,1.0,0,,22.729438185743305,high,high,,,37.083001186656,,,,2022-11
4,10/01/2024,9:42:09 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Changeup,,,,,,,,,54.724226908531904,5.286797784996488,-1.0050876166590608,511.4374571300688,2.6319333683091353,6:00,1.7838257539296434,1.1926141776710624,6.000000191999998,-44.868113881647226,-3.2754271915981903,-0.33858017399811385,1.3457008928168448,0.5386729925829449,50.7024969177708,-7.171249030324657,-1.0994798125817222,0.46417314420708344,,,,,,,,,,,,0.0448582869717687,-5.649734822866552,-1.4158953426895726,50.00000000000001,0.14665787022009108,1.397145023767574,-82.01888662938055,13.128067273290418,0.029837725359754885,13.228036411077673,-35.932000399106784,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,97cb323a-7a99-4aa4-98e2-4344df867029,54.77905421062195,1.7772603844024233,1.1949584432290028,5.40234756177098,-1.0471153979811576,50.723046075103206,1.3508419002868823,0.5369698454694871,-7.061590130571564,-1.136110278493739,0.4641184748373578,-0.07310342452076327,-5.076432641203846,-52.863137047593405,,308.7655359914898,-407.71572981620295,60.372100573964126,0.6030841597209331,-0.7971956768753303,0.027722717489093402,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
5,10/01/2024,9:42:32 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Fastball,,,,,,,,,61.023489117341455,3.722747855702474,1.1271221945677892,808.8478040193255,17.07076953964888,6:30,1.820445839603952,0.40576344920990026,6.000000191999998,-34.94750293884064,-1.6475637629127888,-1.0459989850290536,1.2292612801745721,1.0203152784468603,56.53392575235063,-5.9936531539911435,0.8355358231595003,0.41532994307761245,,,,,,,,,,,,1.6065271272958934,-3.20626670238745,-0.14132676841333672,49.99999999999998,0.6356725886305538,-1.9473963435992534,-91.64654407523702,10.785149687756219,1.334677814225518,16.470259676759806,-34.83776622137952,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,3671e59e-515f-4784-a5ac-5dd112214fed,61.09614455717991,1.8154249860802012,0.40819397688016973,3.8106487809844976,1.0837791996328454,56.576597539088056,1.2332536426732417,1.0185951977792553,-5.907477823401078,0.7983621673791047,0.4152606394442262,-0.7719161756853052,-3.0688571808459373,-73.30524807050081,,232.35995309675292,-774.75391077668,28.727277485592484,0.2746163695751942,-0.9578488152242904,0.08432969070714788,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
6,10/01/2024,9:43:08 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Changeup,,,,,,,,,55.683710278714514,7.099290464441348,-2.9974357970995906,819.7588717552924,22.06911077526267,6:45,1.9143279347288455,0.8945759120738386,6.000000191999998,-43.43640903434053,-2.898041494165909,-1.8531687800579248,2.742740831009547,-1.1274476272869254,51.23886506757524,-4.945009964220712,-3.5125238988085044,0.4582522968191761,,,,,,,,,,,,1.1166747013468996,-5.843864793785311,-1.5526986102919285,49.999999999999986,-0.12434558205625008,4.117811996348067,-83.06459778135653,15.789985115366381,0.7620673087915453,13.535068690476358,-36.1621566963071,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,f26ab4ae-980c-4b67-b929-8079d0733e5d,55.74846503889602,1.907689778306077,0.8973695167121132,7.2140776313646375,-3.0471114292224284,51.26812917593665,2.74793034847571,-1.1294500142086552,-4.834157799333939,-3.555154539205417,0.4581932231745318,-1.5386122978360877,-4.6634223750278085,-59.79210707754907,,412.4526541422373,-708.4401286718123,50.31389941033285,0.4662746670373696,-0.8642055036926639,0.18904174741707025,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
7,10/01/2024,9:43:28 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Dropball,,,,,,,,,62.20528216151093,4.720608617466898,-3.7439889132247197,579.7926221575055,15.423334824323778,6:30,1.9764462100056959,1.01036208933687,6.000000191999998,-36.56976271464888,-4.293689855303441,-1.687806843994437,1.8804873489675575,-1.4642256334716113,57.49524390973538,-5.4285710333923305,-4.212530418145374,0.4088950621562957,,,,,,,,,,,,0.6541099813054394,-6.6482019312439515,-1.839019461768817,49.99999999999995,0.5477034679863633,5.858479316166207,-93.13944932922895,12.829488046864938,0.560692531585727,17.142600946304196,-37.872781111060874,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,ad69e4bd-72f5-498d-ad29-7d96e9ff715e,62.26759246242973,1.970699466867917,1.0116231007527652,4.821545265851309,-3.7665136143951683,57.52675676332557,1.8849351700646122,-1.465120237108987,-5.332919792637974,-4.231725570585224,0.40884430088711926,-1.5446912125099332,-5.776028045062168,-42.18381992377801,,429.62300110091144,-389.33733655189326,74.0994253259402,0.7143089542005598,-0.6715113674663602,0.19706648957233072,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
8,10/01/2024,9:43:45 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Dropball,,,,,,,,,63.04273036449877,4.27249067656083,-1.4446360014630228,792.0463488029711,1.5780063567036022,6:00,2.014164784167529,0.478207532176599,6.000000191999998,-36.891314360388435,-5.630459291737569,-0.29761058028089554,1.605280167780024,-0.44606260674023007,58.351606347973906,-5.983060241617732,-1.5275824466686707,0.4024129506232217,61.6306098429494,-19.459396003850987,-19.783316693585192,,38.203991299931936,-103.1525813949921,17.64448996806642,6.475001267084171,,-10.578770070950522,0.05282502657460489,-0.15599251394540975,-8.035838874069709,-0.8010317680556372,49.99999999999997,0.685719002171329,2.343690669813858,-94.61335685532943,12.32188776748839,-0.138053003759499,17.619946206690955,-39.285747873527455,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,616e8bab-1da6-4023-85a7-4cb39a78da6e,63.0974731142367,2.0080498896486927,0.4802775504342825,4.3792405051959,-1.4813011681092427,58.37574440938544,1.6099145350524395,-0.4475343501347027,-5.8842369551837255,-1.5590693342113224,0.4023698604707917,-0.06604649924564672,-7.106427138531615,-44.5252909225391,,564.6823052945978,-555.4019380046278,71.2940986531923,0.7126706103899775,-0.7012240367549364,0.01963291530793316,-19.66818523607462,54.68043750296167,-20.531544355406158,0.3797486721914414,2.150949265726759,1.659080722833925,-1.1887268918168132,6.364948529675095,,,,,,,,,1.0,0,,32.81307574900803,high,high,,,37.083001186656,,,,2022-11
9,10/01/2024,9:44:08 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,b7c9d6a8-4e1a-4fd6-a2af-918db2077d27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02
10,10/01/2024,9:44:14 AM,,,Nathalie Touchet,,Right,Mizzou24-25,,,,,,,,,,,Changeup,,,,,,,,,55.171683779532756,7.871922966451221,-2.6811016863791948,734.8973293304446,19.80487262705898,6:45,2.049115009261441,0.6160608085023637,6.000000191999998,-45.82840565694817,-4.424632722755369,-2.1073864162517837,3.1667846848390804,-1.2297462857171388,50.68833131721757,-4.827034331272951,-3.267050379892343,0.4631178085677663,,,,,,,,,,,,1.5263618972024926,-7.878682315573229,-1.200179379226083,50.00000000000004,-0.19026825258295124,3.587055779280669,-82.16884478504984,17.044051560661146,1.0198556455566519,13.191880061878553,-37.438278635356795,,,,,,67cd0901-e86f-440d-a1ea-7eb7de4f4609,b3a36ca9-26a8-4e62-a34d-fee11b219fc4,55.22809461646742,2.04173113846954,0.6183602741645314,7.999303200795777,-2.7219032479671212,50.70756470932893,3.172352661907582,-1.2313729989078817,-4.707887557959575,-3.3018265073284647,0.4630718828953084,-1.8490367776217467,-6.265991515352569,-48.06063926705652,,491.1640113931309,-546.6552831256901,66.83437152243077,0.628812493174244,-0.7438525917950206,0.22644683726610532,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
