PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,05/11/2024,5:06:38 PM,1,1,Keagan Rothrock,rothrke10,,Florida,Jenna Laird,lairdje10,Left,Missouri,Windup,1,Top,0,0,0,Screwball,,StrikeCalled,,,,,,,68.15175781306985,4.307320028505491,0.0019221339937045307,1440.7977257930868,37.24178536488362,7:15,1.776615925359195,1.1599253109899512,6.0000001920000035,-28.74029573549942,-1.9124421728055303,-2.2566404230420223,2.071102197682983,0.9730698605876624,62.792850699731396,-3.6901615937614736,-0.627059082579101,0.3727901991443028,,,,,,,,,,,,2.618907680397461,-3.738383864095896,-1.1375056472160374,49.99999999999999,0.5268525474643292,-0.3484149266328487,-102.33179899890126,12.101162165802538,2.707038367734982,20.8531748635047,-36.03823641059745,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,159e39ac-c416-468e-bcbe-830c048b78c5,68.24149926374659,1.77195715842625,1.1621058833757434,4.387670466221968,-0.03652775832600135,62.8509163048433,2.074688333944433,0.9716001414371994,-3.6124459577504187,-0.658633796760727,0.37272155139309465,-2.012887299936102,-3.129695987452053,-72.69269558241932,,428.6323952896527,-1375.5625599582106,29.749657957969923,0.2368336881465876,-0.9547228839503009,0.18003893751215375,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
2,05/11/2024,5:06:52 PM,1,2,Keagan Rothrock,rothrke10,,Florida,Jenna Laird,lairdje10,Left,Missouri,Windup,1,Top,0,0,1,Riseball,,Foul,,,,,,,62.03285648287417,6.129568659306693,-0.32094104305115345,2497.9574707031243,149.01477826727293,11:00,1.4908975273828367,1.01502283529764,6.0000001920000035,-24.317781890407396,8.317111900398004,-3.386631820008442,3.299235359129634,0.5327819641477346,56.768353456787324,-0.6320928086785585,-1.2657157777535724,0.4111616727508565,,,,,,,,,,,,3.812873785726305,7.427788092569621,-1.0542288747701847,50.0,-0.1281230556659857,0.05172336998487611,-92.9273681376114,13.346054172052948,3.2403761452993614,17.57238108565912,-25.86153343673637,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,e7faa603-bcbd-4f89-924f-efb04cb85c1b,62.154674882555554,1.4893921145137397,1.0164969107513113,6.154822236252538,-0.34747218593571494,56.862564620467005,3.3009041382303255,0.5317569793379604,-0.5952986949169378,-1.2874879400819672,0.4110407760505637,-3.218194381518157,7.194430404186835,-60.52016265944554,,1229.2879337320867,-2174.5442514288475,49.211723904413276,-0.4218921659512057,-0.8705289329112387,0.2533503054535764,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
3,05/11/2024,5:07:09 PM,1,3,Keagan Rothrock,rothrke10,,Florida,Jenna Laird,lairdje10,Left,Missouri,Windup,1,Top,0,0,2,Screwball,,BallCalled,,,,,,,66.50874828000703,3.8632659886659653,-0.4012226368248611,1755.4059448242185,66.78410638503412,8:15,2.102236970957097,1.8880572447198583,6.0000001920000035,-28.252222317813477,-0.10436019157047483,-3.383820170876261,2.159295075597654,1.3560149446441898,61.328883613784384,-3.9992704781589947,-1.3443181610118655,0.3818512617563099,,,,,,,,,,,,3.7841548728227887,-1.4883580274491226,-1.9452595552617828,50.0,0.9576026637495278,0.19482950272307217,-99.92615300747059,10.963856233082907,3.7281469523146544,19.947092233072993,-33.64037895952492,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,4c60934a-8d5d-41f2-abf7-3fe34a867d94,66.60194001810959,2.09797431036446,1.8900256563521864,3.9374965916554427,-0.43639234393691173,61.391420741912626,2.162703482138457,1.3546775302236964,-3.925436363015358,-1.3729898060521,0.381775389203728,-3.160451075272737,-1.3306149283259023,-74.87303995408291,,458.0885647938902,-1694.581039056345,26.095876349545,0.10286912485041677,-0.9653499488552977,0.23982789536995813,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
4,05/11/2024,5:07:28 PM,1,4,Keagan Rothrock,rothrke10,,Florida,Jenna Laird,lairdje10,Left,Missouri,Windup,1,Top,0,1,2,Screwball,,InPlay,,LineDrive,Out,1,0,,66.76423520908664,4.272980375924101,-0.8037251881440727,,,,1.7984759521531597,1.7531264091613807,6.0000001920000035,,,,2.2304599827038376,1.2521895046291407,61.47847865923837,-3.195153618042492,-0.8037251881440678,,62.10537649894971,8.908474290591506,-42.42551492834263,2110.183824327257,,,,90.77732787665015,,-47.447513553602924,1.096402466118839,,,,,,,,,,,,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,bd29d04e-b23f-4d33-8b5b-5e1c1873ce68,66.86562569258341,1.7950847189282138,1.753126409161379,4.331839497915636,-0.8037251881440702,61.55016699969999,2.2333101608730503,1.2521895046291398,-3.1337492615187914,-0.8037251881440707,0.38048303526625316,,,,,,,,,,,-41.39280335843332,45.29038329836393,9.617421738368524,-1.2589737963882304,1.6040799792327998,2.245562469598492,-66.87185800718613,61.389558257830636,-10.568499335411445,-0.43679629762786176,0.015861109153328945,0.23191597940570147,0.09236157894541355,0.9683410128828606,,,,0,1.0,31.39472280003677,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
5,05/11/2024,5:07:54 PM,2,1,Keagan Rothrock,rothrke10,,Florida,Alex Honnold,honnoal10,Left,Missouri,,1,Top,1,0,0,Dropball,,StrikeCalled,,,,,,,66.13287663752982,3.66208509213494,-1.388964249326675,1864.8423269171467,59.16479660579242,8:00,1.528269201286849,1.112362752378256,6.0000001920000035,-29.019845745883327,-0.5365268226346593,-3.6722719034094427,1.3960472770959103,-0.05947095373121236,61.021768001805846,-4.411202162422128,-2.411802557181292,0.38411991027494197,,,,,,,,,,,,3.766827553377374,-1.9258568322925567,-1.3887920976316095,50.000000000000036,0.4215013070880456,1.8648349563204252,-99.37070407568952,10.665368741621004,3.6674920036392353,19.82183760978453,-34.049119371515964,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,70071fd7-2f44-4f32-afbf-75186dffeaec,66.22168742224835,1.5238645500285952,1.1143220631780546,3.7398449289456934,-1.4243459187131686,61.08165329075778,1.3997090870981292,-0.06086395875020528,-4.332746457071663,-2.4413131648191047,0.3840470578888673,-3.447729973624962,-1.8018684392171151,-73.12920516352418,,541.2041564980746,-1784.5825745117443,29.021443190468716,0.14875536405780485,-0.9569616416106967,0.24919120801061628,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
6,05/11/2024,5:08:09 PM,2,2,Keagan Rothrock,rothrke10,,Florida,Alex Honnold,honnoal10,Left,Missouri,,1,Top,1,0,1,Curveball,,InPlay,,GroundBall,Out,1,0,,65.9903494385035,4.5815473594194716,-2.515482234178535,1875.9714925130208,74.7777201403677,8:30,1.7408836019127598,1.8766364642512654,6.0000001920000035,-28.106347140904454,0.6220589383904418,-4.6261002568139675,2.2628978686433143,-0.07759893165709285,60.73772040103889,-3.2334998723722665,-3.80189085866382,0.3857689668367477,47.5627277546411,-3.6348136248725096,-41.533992638802005,2210.305489676339,,,,19.409703378249617,,-39.48462503929503,0.24990553167352397,4.465650681487978,-0.9237045919462263,-2.3972594983798974,50.000000000000014,0.43477845389189035,3.666121615740233,-98.99352733264419,12.088998328479033,4.31099180335797,19.802481682424794,-33.065763517210904,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,c2bd0236-0628-4a3a-bd5c-783c3f525bbd,66.08637942113188,1.7366211394341133,1.8781511474425938,4.6548941413407166,-2.5422671147890465,60.803277584329955,2.2663512269687245,-0.0786090618243196,-3.1593482350969584,-3.82322164494868,0.3856899745312845,-4.455690225798866,-0.6426919332758633,-69.94590098639554,,643.2842139271422,-1762.2299682032617,34.29072437904742,0.09003523888382056,-0.9393692682624976,0.330876160524014,-31.473705200192637,35.53205221149844,-3.0153305080575206,-0.35281623344124247,2.4168883224128463,2.284076150407105,-12.342070151949386,14.980316738840829,0.3547803387851491,-0.8372546588697825,-0.054849744644989235,-0.4822996888079591,-0.1702318664301308,0.8593067681727289,,,1.0,0,1.0,20.545428716784517,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
7,05/11/2024,5:08:35 PM,3,1,Keagan Rothrock,rothrke10,,Florida,Maddie Gallagher,gallama13,Right,Missouri,,1,Top,2,0,0,Curveball,,StrikeCalled,,,,,,,66.7120749258648,4.303229356581791,-0.9926947092847853,1707.2841363722277,66.14950906912972,8:15,1.5492459242321548,0.9350906167753681,6.0000001920000035,-28.47958778590831,-0.45667822345818365,-4.3332181061960195,1.863297326826793,-0.04474796788907247,61.45657373277784,-3.62132978860839,-2.1999217610832846,0.38100277167566793,,,,,,,,,,,,4.675118822173649,-2.0595363053412883,-1.115994016618183,50.0,0.30301576985111667,1.0878505644272358,-100.17348815431026,11.797194609785286,4.626571005706716,20.114999470871027,-34.21219905726031,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,d6010b8b-eeaa-4c5c-a712-980e926b61c0,66.80360354413872,1.5447885016001626,0.9366225079191123,4.380802182327939,-1.0201057639094526,61.51808160948563,1.8669195175598041,-0.04579585075326283,-3.543883763663533,-2.2220393324880194,0.3809289999783605,-4.159112094549075,-1.7057762970472305,-69.69695911838211,,592.4026993955478,-1601.2114676260385,34.69854178193981,0.14030405064688148,-0.9378705240174134,0.3173541453193571,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
8,05/11/2024,5:08:53 PM,3,2,Keagan Rothrock,rothrke10,,Florida,Maddie Gallagher,gallama13,Right,Missouri,,1,Top,2,0,1,Riseball,,Foul,,,,,,,62.355032378048755,6.642387694438953,-0.9424128078543834,2359.7042962151604,144.02309065278624,10:45,1.504649662385095,0.49187775747359247,6.0000001920000035,-23.995591804245873,8.397039494669233,-4.068097778021732,3.6639478969424935,-0.4345214360603278,56.97967829022953,-0.02472954851383702,-2.0771266307209166,0.4096327172511276,,,,,,,,,,,,4.376045303831332,7.312354848086679,-0.6641651780884614,49.999999999999964,-0.22789830952815276,0.9701478529487441,-93.32407639358112,14.20207236036773,3.746993600553091,17.851590409317193,-25.912837711258806,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,35324c79-57f2-4a40-a5ba-38033c9cd278,62.47841574470347,1.503144888165216,0.49295385222499116,6.667535612586479,-0.961764700179211,57.07454069086156,3.6655785724393573,-0.4352278700808444,0.011527576777609613,-2.0922495300667654,0.4095124510861726,-3.9447204622078407,7.261283751435403,-58.50113049984503,,1232.9023910507733,-2012.0029969454747,52.24817334223965,-0.42282033383534356,-0.852650478355538,0.30693668248588485,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
9,05/11/2024,5:09:11 PM,3,3,Keagan Rothrock,rothrke10,,Florida,Maddie Gallagher,gallama13,Right,Missouri,,1,Top,2,0,2,Riseball,,BallCalled,,,,,,,62.752537342600874,7.10529604655703,-1.2241641933609326,2443.2316006747164,146.5166042856764,11:00,1.4536151266467288,1.112632094513481,6.0000001920000035,-23.353660510576702,8.71404014089115,-3.6714606554702773,3.959552846843329,0.04362750199245332,57.26208591908489,0.6225492267437773,-2.2482959248806953,0.40757302511387783,,,,,,,,,,,,3.8105101357324087,7.492695924356182,-1.3521293709072861,49.99999999999996,-0.3782498750007,1.4927798297135495,-93.83280550570548,14.957823317661033,3.2959383750764126,18.143068067192736,-25.693168247229455,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,614c4c7e-ea72-493f-8a0c-fa7639b21ade,62.87889377175256,1.4523381144805714,1.1137982218933404,7.126129963515822,-1.2450063214314921,57.35993129981236,3.961016187303035,0.04284925523426219,0.6550373377861001,-2.2648618772789777,0.40745012895627486,-3.538847981145974,7.599322785076753,-58.542241310912445,,1275.0488015687208,-2084.138001225856,52.18698060456515,-0.43526328756816707,-0.8530251494169877,0.2879131205024824,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
10,05/11/2024,5:09:27 PM,3,4,Keagan Rothrock,rothrke10,,Florida,Maddie Gallagher,gallama13,Right,Missouri,,1,Top,2,1,2,Riseball,,InPlay,,LineDrive,Out,1,0,,63.38126593738304,6.092645542442949,-0.8113351361937653,2433.404385036892,145.6060290354652,10:45,1.4353011938776739,0.8972440819345542,6.0000001920000035,-22.422478486804724,8.85617603371163,-4.254559657100077,3.378627689989484,0.03701684630655884,57.98706007587922,-0.14197209163012844,-1.9980782697536588,0.40252749820408495,65.089602815679,21.04020737461887,16.484804085303942,516.7012866792224,32.995137929673675,104.93484107934448,22.311751159908383,180.75732849563948,,18.340913520022063,2.519216375521824,4.640594202158274,8.051423776134904,-1.0382520659477659,50.0,-0.15687239669416703,0.7433982078413788,-94.96106090071198,13.306530417634024,4.114986247750732,18.45621277857837,-25.034554799276478,Florida,Missouri,,Softball,,11ad1d52-d909-4bb3-a2b3-38515c450a3e,ee8d3a6e-2d29-429a-b831-9f3a88fdb640,63.505586351729605,1.434053297462676,0.8980558132408357,6.113002791312604,-0.8257665661860212,58.08226826130454,3.380002111409407,0.03651936454875035,-0.11122159061228298,-2.008748788124045,0.40240914894578395,-4.162319330403511,7.787861822704257,-56.49357694901284,,1343.313332078107,-2029.030850671815,55.20304559070405,-0.4555205960487485,-0.8338239476958341,0.31183106135266236,17.23848166191396,58.252868242347645,23.368664622403845,-0.09285413907646232,2.3845161293009207,3.3523221863982644,56.878969555311365,171.57504080490983,13.046648821168112,20.668443587810877,0.4103704230542031,0.9480519223420403,0.09061989833802002,-0.3049353809723776,,,1.0,0,1.0,35.772612853552324,high,high,,,37.125001188,Jocelyn Erickson,erickjo10,Florida,2022-11
